PMXCrossover,InvertMutator,SUSSelector,0.589,1796,1659.2094866533625
PMXCrossover,InvertMutator,SUSSelector,0.336,1021,1725.9464136153754
PMXCrossover,InvertMutator,SUSSelector,0.787,2395,1679.28785984317
PMXCrossover,InvertMutator,SUSSelector,0.616,1870,1747.705465713452
PMXCrossover,InvertMutator,SUSSelector,1.192,3607,1603.301143424686
PMXCrossover,InvertMutator,SUSSelector,0.616,1849,1650.2551526128423
PMXCrossover,InvertMutator,SUSSelector,0.494,1498,1686.6965709265737
PMXCrossover,InvertMutator,SUSSelector,0.542,1653,1661.4690287166131
PMXCrossover,InvertMutator,SUSSelector,0.44,1343,1628.1789274894631
PMXCrossover,InvertMutator,SUSSelector,0.366,1114,1677.0342473126518
PMXCrossover,InvertMutator,SUSSelector,1.023,3101,1647.453057569949
PMXCrossover,InvertMutator,SUSSelector,0.497,1510,1570.5349514277739
PMXCrossover,InvertMutator,SUSSelector,0.521,1588,1633.4959375434223
PMXCrossover,InvertMutator,SUSSelector,0.751,2282,1773.3698956057601
PMXCrossover,InvertMutator,SUSSelector,0.851,2557,1617.4848905299434
PMXCrossover,InvertMutator,SUSSelector,0.337,1027,1645.1172738726507
PMXCrossover,InvertMutator,SUSSelector,0.631,1925,1691.9029068151724
PMXCrossover,InvertMutator,SUSSelector,0.756,2288,1740.5217224063676
PMXCrossover,InvertMutator,SUSSelector,0.703,2140,1581.9536874442558
PMXCrossover,InvertMutator,SUSSelector,0.388,1178,1715.642585124565
PMXCrossover,InvertMutator,SUSSelector,0.483,1460,1587.4026523765954
PMXCrossover,InvertMutator,SUSSelector,0.6,1819,1696.3165277377675
PMXCrossover,InvertMutator,SUSSelector,0.564,1710,1670.532781450622
PMXCrossover,InvertMutator,SUSSelector,0.907,2755,1557.511284944807
PMXCrossover,InvertMutator,SUSSelector,0.408,1247,1623.9872136716117
PMXCrossover,InvertMutator,SUSSelector,0.737,2221,1692.1445917777498
PMXCrossover,InvertMutator,SUSSelector,0.392,1183,1641.0276694336287
PMXCrossover,InvertMutator,SUSSelector,0.549,1675,1697.3332565645137
PMXCrossover,InvertMutator,SUSSelector,0.509,1548,1744.8277357585066
PMXCrossover,InvertMutator,SUSSelector,0.47,1432,1626.7208179550266
PMXCrossover,InvertMutator,SUSSelector,0.456,1389,1644.1020994286196
PMXCrossover,InvertMutator,SUSSelector,0.536,1630,1790.697444757015
PMXCrossover,InvertMutator,SUSSelector,0.763,2315,1677.284428654861
PMXCrossover,InvertMutator,SUSSelector,0.451,1370,1636.9482427435844
PMXCrossover,InvertMutator,SUSSelector,0.717,2187,1708.6117988755846
PMXCrossover,InvertMutator,SUSSelector,0.79,2409,1701.5916103273507
